id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,label_churn,label_churn_28d,date_registration,date_unregistration,module_presentation_length,n_assessment_submitted_28,avg_score_28,avg_submit_delay_28,total_click_28,active_days_28,distinct_resources_28
52765,AAA,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,false,false,-22,,269,1,67,0,1328,29,31
52797,BBB,2013J,F,South West Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,false,false,-54,,268,1,87,-3,241,12,19
52899,BBB,2013B,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,true,false,-117,86,240,1,72,7,303,8,22
52899,BBB,2013J,F,East Midlands Region,Lower Than A Level,50-60%,35-55,1,90,N,Pass,false,false,-124,,268,1,73,-1,332,18,63
53025,AAA,2013J,M,North Region,Post Graduate Qualification,"",55<=,0,60,N,Pass,false,false,-179,,268,1,71,-10,382,14,20
53136,FFF,2014B,F,London Region,A Level or Equivalent,30-40%,0-35,1,120,N,Pass,false,false,-1,,241,1,70,-1,544,11,31
53166,FFF,2013J,F,North Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,false,false,-75,,268,1,84,-3,190,7,26
53236,BBB,2014J,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,1,180,N,Withdrawn,true,true,-81,5,262,0,,,42,4,7
53300,CCC,2014J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,270,N,Distinction,false,false,-24,,269,1,78,3,116,8,12
53360,BBB,2013J,F,North Western Region,Lower Than A Level,10-20,35-55,1,120,N,Withdrawn,true,true,-110,0,268,0,,,4,2,2
53488,DDD,2013B,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Pass,false,false,-25,,240,2,86.5,1,279,15,38
53626,FFF,2013J,M,Scotland,HE Qualification,30-40%,35-55,0,60,Y,Fail,false,false,-26,,268,0,,,14,1,4
53632,DDD,2014B,M,Wales,Lower Than A Level,90-100%,0-35,1,60,N,Withdrawn,true,false,-15,165,241,1,80,-3,222,11,57
53632,DDD,2014J,M,Wales,Lower Than A Level,90-100%,0-35,2,60,N,Fail,false,false,-32,,262,1,80,-21,12,1,6
53709,FFF,2013B,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,true,false,-67,159,240,1,86,-2,767,15,46
53709,FFF,2014B,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,false,false,-22,,241,1,86,-25,6,1,5
53895,DDD,2013B,M,North Region,A Level or Equivalent,60-70%,35-55,1,60,N,Withdrawn,true,true,-20,27,240,0,,,3,1,2
54062,CCC,2014J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,true,false,-67,110,269,1,67,3,65,6,9
54062,EEE,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,false,false,-51,,268,0,,,211,10,16
54391,CCC,2014B,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,true,false,-4,109,241,1,50,2,98,3,9
54810,DDD,2014B,M,South Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,true,false,-54,82,241,1,90,0,84,7,21
54810,DDD,2014J,M,South Region,HE Qualification,40-50%,0-35,1,60,N,Pass,false,false,-96,,262,1,90,-21,3,2,1
54867,FFF,2014B,F,South West Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,false,false,-82,,241,1,74,-1,485,15,46
54882,FFF,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,1,60,N,Fail,false,false,-130,,268,1,82,0,52,6,17
55013,FFF,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,false,false,-54,,268,1,72,-1,182,9,29
55026,BBB,2013J,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,Y,Pass,false,false,-88,,268,1,59,-1,110,10,9
55104,AAA,2014J,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,false,false,-87,,269,1,75,-3,246,8,27
55242,DDD,2013B,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,false,false,-52,,240,0,,,6,1,4
55419,FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,true,false,-39,124,268,1,70,-2,253,6,32
55450,FFF,2013B,M,South East Region,A Level or Equivalent,30-40%,35-55,1,120,N,Fail,false,false,-66,,240,1,88,-1,243,9,45
55968,BBB,2014B,F,Wales,Lower Than A Level,10-20,0-35,0,120,N,Fail,false,false,-29,,234,1,62,-2,251,14,8
56340,BBB,2013J,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,false,false,-120,,268,0,,,4,1,2
56637,FFF,2014J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,Y,Distinction,false,false,-99,,269,1,86,-2,1158,23,39
56667,FFF,2014J,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,2,120,N,Fail,false,false,-46,,269,1,76,-1,54,2,15
56789,BBB,2013J,F,South East Region,A Level or Equivalent,60-70%,35-55,1,60,N,Pass,false,false,-30,,268,1,85,-4,44,4,5
57079,BBB,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,false,false,-129,,268,1,74,0,99,11,18
57227,DDD,2013J,F,North Western Region,Lower Than A Level,60-70%,0-35,1,160,N,Pass,false,false,-46,,261,1,86,0,194,22,15
57285,BBB,2014J,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,false,false,-29,,262,1,1,-1,16,2,7
57340,CCC,2014B,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,false,false,-58,,241,1,60,2,103,8,14
57359,DDD,2013B,M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,true,true,-45,4,240,0,,,46,4,16
57506,AAA,2013J,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,false,false,-103,,268,1,68,-1,376,19,21
57818,DDD,2013J,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,false,false,-139,,261,1,94,-3,623,15,44
57844,FFF,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,false,false,-59,,268,1,80,-1,46,6,15
58071,AAA,2014J,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass,false,false,-72,,269,1,87,0,610,25,24
58077,FFF,2013J,M,North Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,false,false,-92,,268,0,,,30,2,13
58089,BBB,2013B,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,2,90,N,Fail,false,false,-58,,240,1,75,-1,79,4,18
58316,AAA,2014J,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,false,false,-80,,269,1,78,-1,404,22,21
58549,FFF,2013B,M,North Region,A Level or Equivalent,"",0-35,0,120,N,Distinction,false,false,-23,,240,1,94,-3,416,15,42
58617,DDD,2014B,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,false,false,-22,,241,1,58,0,227,9,32
58640,FFF,2013J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,Y,Pass,false,false,-29,,268,1,78,-1,232,11,45
58653,BBB,2014J,F,North Western Region,Lower Than A Level,80-90%,35-55,1,120,N,Pass,false,false,-80,,262,1,1,-1,28,5,9
58873,AAA,2013J,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,false,false,-47,,268,1,73,0,314,15,21
58884,FFF,2014J,M,South Region,A Level or Equivalent,40-50%,35-55,0,90,Y,Distinction,false,false,-50,,269,1,92,-1,845,25,44
59185,AAA,2013J,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,false,false,-59,,268,1,67,-1,371,11,23
59272,BBB,2014J,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,false,false,-58,,262,0,,,205,17,22
59275,DDD,2013J,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail,false,false,-72,,261,1,54,0,140,9,16
59370,DDD,2013J,M,Ireland,A Level or Equivalent,0-10%,35-55,0,180,N,Pass,false,false,-33,,261,1,82,-1,311,15,46
59541,CCC,2014B,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Withdrawn,true,true,-1,27,241,1,40,2,441,10,29
59725,BBB,2014B,F,Wales,HE Qualification,40-50%,35-55,0,120,N,Distinction,false,false,-29,,234,1,87,-3,165,14,18
60135,DDD,2013B,F,West Midlands Region,A Level or Equivalent,"",0-35,0,60,N,Pass,false,false,-90,,240,2,66.5,-3.5,1253,29,97
60162,GGG,2014J,F,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,false,false,4,,269,0,,,85,7,14
60405,GGG,2013J,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,30,N,Distinction,false,false,-123,,261,0,,,78,6,9
60416,BBB,2014B,F,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,false,false,-64,,234,1,50,-5,465,26,11
60519,FFF,2013B,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,true,false,-73,82,240,1,72,-2,1353,27,61
60809,CCC,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,false,false,-24,,269,1,100,3,154,16,16
60809,EEE,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,false,false,-24,,269,0,,,292,14,15
60830,BBB,2014B,F,South Region,HE Qualification,60-70%,0-35,0,120,N,Pass,false,false,-32,,234,1,73,-3,236,12,25
61227,CCC,2014J,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,Y,Pass,false,false,-38,,269,1,78,3,630,13,19
61236,CCC,2014J,M,South West Region,HE Qualification,50-60%,35-55,0,110,N,Withdrawn,true,false,-23,69,269,1,56,3,322,23,18
61352,BBB,2014J,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,2,60,N,Withdrawn,true,false,-144,39,262,1,100,-22,111,9,15
61911,DDD,2014B,M,Wales,Lower Than A Level,50-60%,0-35,0,180,N,Fail,false,false,-80,,241,1,84,-1,127,6,23
62034,EEE,2014J,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,false,false,-103,,269,0,,,410,19,30
62155,AAA,2013J,F,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Pass,false,false,-68,,268,1,73,-2,384,12,24
62278,CCC,2014B,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,40,N,Fail,false,false,-54,,241,1,50,2,284,12,23
62487,AAA,2014J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,false,false,-50,,269,1,78,0,174,10,13
62631,BBB,2013B,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,false,false,-45,,240,1,75,-1,185,9,10
62975,GGG,2013J,M,South Region,Lower Than A Level,"",35-55,0,30,N,Fail,false,false,-53,,261,0,,,76,5,11
63015,DDD,2014J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,1,60,N,Fail,false,false,-18,,262,1,75,-4,182,11,26
63044,BBB,2013J,F,London Region,Lower Than A Level,20-30%,0-35,1,120,N,Fail,false,false,-43,,268,1,65,0,74,6,19
63112,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,false,false,-74,,268,0,,,735,17,29
63112,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,true,false,-150,130,269,1,64,-1,126,3,20
63165,AAA,2014J,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,false,false,-82,,269,1,50,-1,277,15,22
63295,FFF,2013J,M,South Region,HE Qualification,90-100%,35-55,0,150,N,Pass,false,false,-159,,268,1,76,-1,298,11,24
63371,CCC,2014J,M,Ireland,Lower Than A Level,"",0-35,0,30,N,Pass,false,false,-32,,269,1,67,3,486,20,31
63400,AAA,2013J,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass,false,false,-67,,268,1,83,0,469,21,20
63467,BBB,2014J,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,false,false,-143,,262,1,1,-3,39,1,9
63566,DDD,2013J,M,South East Region,HE Qualification,70-80%,55<=,0,120,N,Fail,false,false,-85,,261,1,67,-3,185,13,40
63721,BBB,2014B,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,Y,Distinction,false,false,-73,,234,1,86,-3,86,9,16
63827,DDD,2014J,M,South West Region,Lower Than A Level,40-50%,0-35,1,60,N,Withdrawn,true,false,-68,148,262,1,85,0,31,6,13
63856,DDD,2013J,M,Scotland,A Level or Equivalent,60-70%,35-55,1,60,N,Pass,false,false,-176,,261,1,75,0,107,10,12
63949,GGG,2014J,F,Ireland,Lower Than A Level,30-40%,0-35,0,30,N,Pass,false,false,-99,,269,0,,,79,3,10
63958,FFF,2014B,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,false,false,-81,,241,0,,,43,5,14
64275,BBB,2014B,F,West Midlands Region,Lower Than A Level,0-10%,0-35,2,60,Y,Pass,false,false,-26,,234,1,75,-1,83,5,7
64296,CCC,2014B,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,false,false,-25,,241,1,60,2,188,6,12
64296,EEE,2014B,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,false,false,-44,,241,0,,,183,6,11
64388,FFF,2013J,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,false,false,-150,,268,1,78,-4,1512,27,70
64427,FFF,2014J,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,false,false,-78,,269,1,74,-3,535,23,39
64450,DDD,2014B,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,120,N,Pass,false,false,-43,,241,1,21,0,858,26,54
64767,DDD,2014B,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,true,false,-24,152,241,1,78,0,33,5,8
64901,GGG,2014B,M,London Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,false,false,-45,,241,0,,,140,11,15
65002,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,true,false,-180,96,268,1,66,-2,91,5,13
65002,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,false,false,-144,,269,1,66,-20,3,1,1
65656,FFF,2013B,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,150,N,Pass,false,false,-138,,240,1,80,0,103,15,18
66047,DDD,2013J,F,North Western Region,HE Qualification,0-10%,0-35,4,90,Y,Withdrawn,true,false,-166,39,261,1,43,-9,39,4,14
66254,CCC,2014B,F,Ireland,A Level or Equivalent,"",0-35,0,30,N,Fail,false,false,-26,,241,1,50,2,642,18,42
66451,FFF,2013J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,false,false,-17,,268,1,82,-2,153,6,30
66577,DDD,2013J,F,North Western Region,HE Qualification,10-20,0-35,1,60,N,Fail,false,false,-32,,261,1,85,-26,89,6,32
66579,DDD,2013B,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,false,false,-22,,240,2,72.5,1,299,14,40
66713,EEE,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,false,false,-155,,268,0,,,383,12,14
66892,FFF,2014J,M,London Region,A Level or Equivalent,20-30%,0-35,1,60,N,Withdrawn,true,false,-17,72,269,0,,,104,8,24
67182,GGG,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,false,false,-32,,261,0,,,8,1,5
67471,DDD,2013J,F,London Region,Lower Than A Level,20-30%,0-35,2,60,N,Pass,false,false,-124,,261,1,69,-7,145,8,28
67505,DDD,2013J,F,North Region,A Level or Equivalent,"",35-55,1,60,N,Fail,false,false,-29,,261,1,53,0,371,19,54
67539,EEE,2014J,M,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass,false,false,-46,,269,0,,,285,19,16
67602,DDD,2013B,M,Ireland,Lower Than A Level,30-40%,0-35,1,60,N,Pass,false,false,-28,,240,2,48.5,0,142,8,37
67685,EEE,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,180,N,Pass,false,false,-143,,269,0,,,481,20,35
67781,DDD,2014B,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,false,false,-75,,241,1,65,0,186,11,26
67785,DDD,2013B,F,London Region,Lower Than A Level,20-30%,0-35,0,120,Y,Pass,false,false,-24,,240,2,74,0.5,261,9,48
67986,FFF,2014B,F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,true,false,-75,51,241,1,72,-1,391,13,30
68011,DDD,2013J,M,London Region,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,true,false,-68,62,261,1,76,-1,111,11,16
68107,FFF,2013J,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,false,false,-51,,268,1,86,0,199,13,35
68208,FFF,2013B,M,Scotland,HE Qualification,70-80%,35-55,2,270,N,Fail,false,false,-29,,240,1,74,0,1674,27,96
68376,DDD,2013J,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Pass,false,false,-38,,261,1,86,-2,221,9,55
68417,DDD,2014J,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Pass,false,false,-86,,262,1,90,-5,262,10,19
68556,BBB,2013J,F,South East Region,HE Qualification,70-80%,0-35,0,60,N,Fail,false,false,-23,,268,1,75,-3,38,7,10
69346,FFF,2013J,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,true,false,-68,69,268,1,76,-1,1152,16,69
69439,FFF,2014J,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,true,true,-24,12,269,1,56,-1,229,6,36
69489,DDD,2013J,M,South West Region,Lower Than A Level,80-90%,0-35,1,150,N,Withdrawn,true,false,-157,87,261,0,,,67,7,8
69489,DDD,2014B,M,South West Region,Lower Than A Level,80-90%,0-35,2,150,N,Fail,false,false,-23,,241,0,,,83,10,10
69491,DDD,2013B,F,East Anglian Region,Lower Than A Level,80-90%,0-35,4,60,N,Pass,false,false,-29,,240,2,69.5,1,27,5,12
69494,CCC,2014B,F,Yorkshire Region,No Formal quals,20-30%,0-35,0,80,N,Withdrawn,true,true,-103,22,241,1,0,2,359,20,24
69494,CCC,2014J,F,Yorkshire Region,No Formal quals,20-30%,0-35,1,150,N,Withdrawn,true,false,-25,177,269,1,0,3,360,21,15
69703,CCC,2014B,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,false,false,-124,,241,1,80,2,152,6,18
70011,AAA,2014J,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,false,false,-78,,269,1,74,0,725,24,28
70214,CCC,2014J,M,Wales,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,true,false,-17,33,269,1,33,3,159,9,20
70214,EEE,2013J,M,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Pass,false,false,-39,,268,0,,,679,20,20
70381,CCC,2014B,M,Scotland,HE Qualification,30-40%,35-55,0,30,N,Pass,false,false,-37,,241,1,40,2,103,9,18
70464,AAA,2013J,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,false,false,-95,,268,1,59,0,310,11,23
70495,CCC,2014J,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,false,false,-52,,269,1,78,3,259,13,15
70495,FFF,2013J,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Distinction,false,false,-100,,268,1,80,-4,934,22,47
70537,EEE,2014B,M,London Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,false,false,-17,,241,0,,,480,18,18
70569,BBB,2014J,F,Wales,Lower Than A Level,0-10%,0-35,3,60,N,Pass,false,false,-36,,262,1,1,-17,24,2,4
70608,BBB,2013B,F,South East Region,HE Qualification,70-80%,35-55,0,240,N,Distinction,false,false,-17,,240,1,81,-1,53,4,10
70750,BBB,2014J,F,London Region,Lower Than A Level,50-60%,0-35,1,120,N,Withdrawn,true,true,-31,5,262,0,,,29,4,13
70771,CCC,2014B,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,true,false,-17,115,241,1,50,2,175,4,18
70827,EEE,2014J,M,East Midlands Region,HE Qualification,30-40%,0-35,0,210,N,Withdrawn,true,false,-29,108,269,0,,,139,5,12
71159,FFF,2014J,M,North Region,Lower Than A Level,"",35-55,0,60,N,Pass,false,false,-44,,269,1,76,0,478,15,59
71209,DDD,2013J,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,false,false,-74,,261,1,67,-5,54,8,10
71252,FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,false,false,-138,,268,1,90,-1,133,12,25
71361,AAA,2013J,M,Ireland,HE Qualification,"",35-55,0,60,N,Pass,false,false,-130,,268,1,82,0,855,23,27
71433,BBB,2013B,F,North Western Region,A Level or Equivalent,50-60%,0-35,1,150,N,Fail,false,false,-19,,240,0,,,46,7,11
71504,BBB,2014J,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,false,false,-93,,262,1,100,-10,129,9,25
71578,FFF,2013B,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,false,false,-29,,240,1,94,-1,112,13,25
71676,DDD,2014J,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,false,false,-59,,262,1,70,-1,125,10,16
71723,CCC,2014J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,false,false,-65,,269,1,56,3,101,5,10
71723,DDD,2014B,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,false,false,-16,,241,1,77,0,151,11,26
71897,FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,true,true,-145,24,268,0,,,117,10,28
72114,FFF,2014B,M,North Region,A Level or Equivalent,40-50%,0-35,1,120,Y,Pass,false,false,-122,,241,1,76,0,515,14,50
72349,BBB,2014J,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,true,false,-60,58,262,0,,,84,7,21
72400,BBB,2014B,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Distinction,false,false,-221,,234,1,75,-2,54,4,17
72609,CCC,2014J,F,Wales,Lower Than A Level,50-60%,35-55,0,120,N,Fail,false,false,-23,,269,1,67,3,1077,25,25
72693,FFF,2013B,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,140,Y,Pass,false,false,-17,,240,1,78,-3,61,4,21
72864,FFF,2013J,F,Yorkshire Region,Lower Than A Level,10-20,35-55,2,60,N,Pass,false,false,-159,,268,1,96,-2,238,6,33
73019,DDD,2014J,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,false,false,-8,,262,1,60,0,120,7,10
73489,BBB,2013J,F,South Region,HE Qualification,80-90%,0-35,0,120,N,Pass,false,false,-11,,268,1,63,-3,427,19,20
73584,BBB,2014J,F,South West Region,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn,true,false,-121,92,262,1,1,-15,70,5,21
73664,CCC,2014J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,true,false,-88,60,269,0,,,21,6,4
73664,DDD,2014J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,false,false,-95,,262,1,40,5,34,7,8
73874,BBB,2014J,F,Wales,Lower Than A Level,90-100%,35-55,2,60,N,Withdrawn,true,false,-39,150,262,1,100,0,373,15,39
74113,FFF,2013B,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,60,N,Fail,false,false,-96,,240,1,70,-1,43,3,8
74165,FFF,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,false,false,-72,,269,1,90,-1,473,9,43
74290,CCC,2014B,M,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,true,false,-47,65,241,1,10,2,199,13,26
74290,CCC,2014J,M,Scotland,Lower Than A Level,10-20,0-35,1,30,N,Withdrawn,true,false,-124,53,269,1,10,-19,30,9,9
74372,AAA,2013J,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,150,N,Fail,false,false,-50,,268,1,60,3,28,4,8
74502,DDD,2013J,F,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Pass,false,false,-139,,261,1,68,-16,303,21,42
74521,FFF,2014B,M,North Region,HE Qualification,0-10%,35-55,0,120,N,Pass,false,false,-29,,241,1,56,-1,136,6,28
74524,FFF,2014B,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,120,Y,Fail,false,false,-57,,241,0,,,23,3,8
74585,BBB,2013J,F,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,false,false,-39,,268,1,81,-2,708,23,17
74695,BBB,2013B,F,North Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction,false,false,-64,,240,1,90,-1,798,20,31
74734,BBB,2013B,F,North Western Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,false,false,2,,240,1,78,-1,78,8,14
75091,AAA,2013J,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,false,false,-107,,268,1,67,-1,492,21,23
75107,FFF,2014J,M,North Region,Lower Than A Level,"",35-55,0,60,N,Distinction,false,false,-92,,269,1,84,-4,1067,29,67
75255,AAA,2014J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,false,false,-58,,269,1,76,0,254,15,20
75399,BBB,2013B,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,false,false,-24,,240,1,65,0,58,6,18
75427,DDD,2014J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,false,false,-30,,262,1,75,-2,233,14,20
75454,CCC,2014B,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,false,false,-92,,241,1,70,2,531,18,17
